snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner,winner_name,won
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.63,2.28,0.6134969325153374,0.4385964912280702,BetRivers,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.75,2.05,0.5714285714285714,0.4878048780487805,Neds,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.77,2.1,0.5649717514124294,0.4761904761904761,LowVig.ag,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.77,2.1,0.5649717514124294,0.4761904761904761,DraftKings,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.77,2.05,0.5649717514124294,0.4878048780487805,TAB,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.77,2.1,0.5649717514124294,0.4761904761904761,BetOnline.ag,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.74,2.05,0.5747126436781609,0.4878048780487805,BetMGM,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.73,2.1,0.5780346820809249,0.4761904761904761,PointsBet (AU),Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.73,2.1,0.5780346820809249,0.4761904761904761,Betway,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.79,2.05,0.5586592178770949,0.4878048780487805,FanDuel,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.8,2.0,0.5555555555555556,0.5,Betfair Sportsbook,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.8,2.22,0.5555555555555556,0.4504504504504504,Matchbook,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.78,2.05,0.5617977528089888,0.4878048780487805,Nordic Bet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.77,2.1,0.5649717514124294,0.4761904761904761,BetUS,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.75,2.1,0.5714285714285714,0.4761904761904761,Virgin Bet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.76,2.08,0.5681818181818182,0.4807692307692307,Betr,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.63,2.28,0.6134969325153374,0.4385964912280702,Unibet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.63,2.28,0.6134969325153374,0.4385964912280702,Unibet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.63,2.28,0.6134969325153374,0.4385964912280702,Unibet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.63,2.28,0.6134969325153374,0.4385964912280702,TwinSpires,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.75,2.1,0.5714285714285714,0.4761904761904761,LiveScore Bet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.57,2.2,0.6369426751592356,0.4545454545454545,LeoVegas,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.73,2.0,0.5780346820809249,0.5,Paddy Power,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.67,2.15,0.5988023952095809,0.4651162790697674,FOX Bet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.78,2.05,0.5617977528089888,0.4878048780487805,Betsson,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.74,2.05,0.5747126436781609,0.4878048780487805,TopSport,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.73,2.1,0.5780346820809249,0.4761904761904761,888sport,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.75,2.1,0.5714285714285714,0.4761904761904761,Bet Victor,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.69,2.15,0.591715976331361,0.4651162790697674,William Hill (US),Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.71,2.1,0.5847953216374269,0.4761904761904761,BlueBet,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.73,2.1,0.5780346820809249,0.4761904761904761,William Hill,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.79,2.22,0.5586592178770949,0.4504504504504504,Betfair,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.79,2.22,0.5586592178770949,0.4504504504504504,Betfair,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Aslan Karatsev,Luca Van Assche,Aslan Karatsev,Luca Van Assche,1.79,2.22,0.5586592178770949,0.4504504504504504,Betfair,Aslan Karatsev,True,False,Aslan Karatsev,1
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.9,1.9,0.5263157894736842,0.5263157894736842,SportsBet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.94,1.86,0.5154639175257733,0.5376344086021505,1xBet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.88,0.5235602094240838,0.5319148936170213,MyBookie.ag,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.94,1.86,0.5154639175257733,0.5376344086021505,Marathon Bet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.91,0.5235602094240838,0.5235602094240838,Bovada,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.93,1.98,0.5181347150259068,0.5050505050505051,Pinnacle,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.85,0.5235602094240838,0.5405405405405405,Ladbrokes,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.9,1.87,0.5263157894736842,0.53475935828877,Betclic,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.85,0.5235602094240838,0.5405405405405405,Coral,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.85,0.5235602094240838,0.5405405405405405,Ladbrokes,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.88,1.83,0.5319148936170213,0.5464480874316939,Mr Green,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,Unibet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,Casumo,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,Barstool Sportsbook,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,BetRivers,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.85,0.5235602094240838,0.5405405405405405,Neds,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.87,1.95,0.53475935828877,0.5128205128205129,LowVig.ag,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.87,1.95,0.53475935828877,0.5128205128205129,DraftKings,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.85,1.95,0.5405405405405405,0.5128205128205129,TAB,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.87,1.95,0.53475935828877,0.5128205128205129,BetOnline.ag,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.83,0.5235602094240838,0.5464480874316939,BetMGM,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.91,0.5235602094240838,0.5235602094240838,PointsBet (AU),Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.93,1.9,0.5181347150259068,0.5263157894736842,FanDuel,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.9,1.9,0.5263157894736842,0.5263157894736842,Betfair Sportsbook,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.88,1.92,0.5319148936170213,0.5208333333333334,Nordic Bet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.91,0.5235602094240838,0.5235602094240838,BetUS,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.96,2.02,0.5102040816326531,0.495049504950495,Matchbook,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.85,1.95,0.5405405405405405,0.5128205128205129,Virgin Bet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.88,1.93,0.5319148936170213,0.5181347150259068,Betr,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,Unibet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,Unibet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,Unibet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.92,1.88,0.5208333333333334,0.5319148936170213,TwinSpires,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.85,1.95,0.5405405405405405,0.5128205128205129,LiveScore Bet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.85,1.82,0.5405405405405405,0.5494505494505494,LeoVegas,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.83,0.5235602094240838,0.5464480874316939,Paddy Power,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.85,1.85,0.5405405405405405,0.5405405405405405,FOX Bet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.88,1.92,0.5319148936170213,0.5208333333333334,Betsson,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.84,1.93,0.5434782608695652,0.5181347150259068,TopSport,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.9,1.9,0.5263157894736842,0.5263157894736842,888sport,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.9,1.91,0.5263157894736842,0.5235602094240838,Bet Victor,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.87,1.87,0.53475935828877,0.53475935828877,William Hill (US),Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.88,1.89,0.5319148936170213,0.5291005291005292,BlueBet,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.91,1.91,0.5235602094240838,0.5235602094240838,William Hill,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.96,2.02,0.5102040816326531,0.495049504950495,Betfair,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.96,2.02,0.5102040816326531,0.495049504950495,Betfair,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Jordan Thompson,Brandon Nakashima,Brandon Nakashima,Jordan Thompson,1.96,2.02,0.5102040816326531,0.495049504950495,Betfair,Jordan Thompson,False,True,Jordan Thompson,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,10.5,1.04,0.0952380952380952,0.9615384615384616,SportsBet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,12.25,1.03,0.0816326530612244,0.970873786407767,Marathon Bet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,10.0,1.06,0.1,0.9433962264150942,Bovada,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.1,1.05,0.1098901098901098,0.9523809523809524,MyBookie.ag,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,13.28,1.06,0.0753012048192771,0.9433962264150942,Pinnacle,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.05,0.1111111111111111,0.9523809523809524,Betclic,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Ladbrokes,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Coral,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Ladbrokes,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.04,0.1052631578947368,0.9615384615384616,Mr Green,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Unibet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Casumo,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Barstool Sportsbook,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,BetRivers,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Neds,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,11.0,1.05,0.0909090909090909,0.9523809523809524,LowVig.ag,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,DraftKings,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,11.0,1.03,0.0909090909090909,0.970873786407767,TAB,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,11.0,1.05,0.0909090909090909,0.9523809523809524,BetOnline.ag,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,8.75,1.06,0.1142857142857142,0.9433962264150942,BetMGM,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,11.0,1.05,0.0909090909090909,0.9523809523809524,PointsBet (AU),Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.1,0.9523809523809524,Betway,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,12.6,1.04,0.0793650793650793,0.9615384615384616,FanDuel,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,12.0,1.05,0.0833333333333333,0.9523809523809524,Nordic Bet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,13.5,1.07,0.074074074074074,0.9345794392523364,Matchbook,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.1111111111111111,0.9433962264150942,Virgin Bet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Unibet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Unibet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,Unibet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.5,1.06,0.1052631578947368,0.9433962264150942,TwinSpires,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,12.0,1.05,0.0833333333333333,0.9523809523809524,Betr,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.1111111111111111,0.9433962264150942,LiveScore Bet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.03,0.1111111111111111,0.970873786407767,LeoVegas,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,12.0,1.04,0.0833333333333333,0.9615384615384616,Paddy Power,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,8.5,1.05,0.1176470588235294,0.9523809523809524,FOX Bet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,12.0,1.05,0.0833333333333333,0.9523809523809524,Betsson,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,13.0,1.01,0.0769230769230769,0.99009900990099,TopSport,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.04,0.1111111111111111,0.9615384615384616,888sport,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,10.0,1.05,0.1,0.9523809523809524,Bet Victor,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.1111111111111111,0.9433962264150942,William Hill (US),Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,11.0,1.04,0.0909090909090909,0.9615384615384616,BlueBet,Lorenzo Musetti,False,True,Lorenzo Musetti,0
2023-07-03,2023-07-03,Lorenzo Musetti,Juan Pablo Varillas,Juan Pablo Varillas,Lorenzo Musetti,9.0,1.06,0.1111111111111111,0.9433962264150942,William Hill,Lorenzo Musetti,False,True,Lorenzo Musetti,0
