tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,selection_id_1,selection_id_2,odds_player_1,odds_player_2
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935709,2023-03-06 07:00:00+00:00,Match Odds,R Dernikovic,M Pislak,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.21093571,2023-03-06 08:15:00+00:00,Match Odds,S Lazar,V Bokova,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935711,2023-03-06 07:00:00+00:00,Match Odds,K Vlčková,S Mikaca,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935712,2023-03-06 07:00:00+00:00,Match Odds,C Jerolimov,F Idrizovic,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210962936,2023-03-06 20:00:00+00:00,Match Odds,C Papa,N Hoffmann,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210963704,2023-03-06 18:00:00+00:00,Match Odds,S Hill,A Bennett,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210963705,2023-03-06 20:00:00+00:00,Match Odds,L Dal Boni,L Pane,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210963706,2023-03-06 22:00:00+00:00,Match Odds,W Demulling,K Boyd,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210962901,2023-03-06 18:00:00+00:00,Match Odds,D Tsoi,A Bellegy,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935655,2023-03-06 08:00:00+00:00,Match Odds,K Gava,J Mas De Ugarte,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935656,2023-03-06 11:00:00+00:00,Match Odds,I Perez Martin,I De Rueda De Genover,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935657,2023-03-06 09:00:00+00:00,Match Odds,A Hodzic,J Cesar Porras,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935658,2023-03-06 08:00:00+00:00,Match Odds,L Ouahab,R Villacorta,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935659,2023-03-06 09:00:00+00:00,Match Odds,Y Wojcik,A Andrade,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.21093566,2023-03-06 09:00:00+00:00,Match Odds,H Pham,L Sheyngezikht,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935661,2023-03-06 08:00:00+00:00,Match Odds,I Urribarrens Ramirez,Q Robert,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935662,2023-03-06 11:00:00+00:00,Match Odds,G Muller,G Szyvatoslav,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210910783,2023-03-06 07:00:00+00:00,Match Odds,Benjamin Hassan,Mathys Erhard,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210915213,2023-03-06 07:00:00+00:00,Match Odds,Lukas Neumayer,Gianmarco Ferrari,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210920405,2023-03-06 07:00:00+00:00,Match Odds,Andrey Chepelev,Stefano Travaglia,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210931219,2023-03-06 09:00:00+00:00,Match Odds,Bortolotti/Masur,Arneodo/Weissborn,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210934588,2023-03-06 09:00:00+00:00,Match Odds,Gauthier Onclin,Andrea Arnaboldi,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935077,2023-03-06 09:00:00+00:00,Match Odds,Mirza Basic,Alexander Weis,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935663,2023-03-06 09:00:00+00:00,Match Odds,Cem Ilkel,Viktor Durasovic,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935756,2023-03-06 09:00:00+00:00,Match Odds,Rudolf Molleker,Gerald Melzer,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935799,2023-03-06 09:00:00+00:00,Match Odds,Salvatore Caruso,Edoardo Lavagno,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210935967,2023-03-06 14:00:00+00:00,Match Odds,Daniel Dutra da Silva,Jose Pereira,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.21093703,2023-03-06 11:00:00+00:00,Match Odds,Edas Butvilas,Vitaliy Sachko,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210938523,2023-03-06 11:00:00+00:00,Match Odds,Marek Gengel,Calvin Hemery,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210938566,2023-03-06 14:00:00+00:00,Match Odds,Hugo Gaston,Pedro Boscardin Dias,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210939572,2023-03-06 14:00:00+00:00,Match Odds,Huertas Del/Huertas Del,Torres/Villalon,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210940141,2023-03-06 14:00:00+00:00,Match Odds,Alvaro Lopez San Martin,Wilson Leite,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210941048,2023-03-06 13:00:00+00:00,Match Odds,Marius Copil,Maxime Janvier,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.2109412,2023-03-06 16:00:00+00:00,Match Odds,Evan Zhu,Jacopo Berrettini,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210941243,2023-03-06 13:00:00+00:00,Match Odds,Jonas Forejtek,Dan Added,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210941387,2023-03-06 16:00:00+00:00,Match Odds,James McCabe,Keegan Smith,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.21094145,2023-03-06 15:00:00+00:00,Match Odds,Gonzalo Villanueva,Federico Gaio,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210942734,2023-03-06 17:00:00+00:00,Match Odds,Joao Lucas Reis Da Silv,Thiago Seyboth Wild,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210948957,2023-03-06 21:00:00+00:00,Match Odds,Gabriel Decamps,Christian Langmo,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964531,2023-03-06 05:27:18+00:00,Match Odds,K Zaytseva,H Wong,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964522,2023-03-06 07:00:00+00:00,Match Odds,L Kumkhum,B Schoofs,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964523,2023-03-06 05:55:00+00:00,Match Odds,Z Sonmez,M Kubka,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964517,2023-03-06 09:00:00+00:00,Match Odds,D Salkova,I Ghioroaie,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964518,2023-03-06 09:00:00+00:00,Match Odds,L Radivojevic,A Turati,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964519,2023-03-06 09:00:00+00:00,Match Odds,E Malygina,A Siskova,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.21096452,2023-03-06 10:30:00+00:00,Match Odds,K Von Deichmann,A Polakovicova,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
2023-0404,Indian Wells Masters,Hard,128,M,2023-03-06,260,202104,30.0,,Sebastian Baez,R,170.0,ARG,22.1,208014,,Q,Rinky Hijikata,R,178.0,AUS,22.0,6-3 6-1,3,R64,64.0,1.0,0.0,40.0,35.0,27.0,2.0,8.0,0.0,1.0,1.0,3.0,48.0,29.0,17.0,5.0,8.0,3.0,8.0,35.0,1135.0,130.0,451.0,2023-03-06,1.210964521,2023-03-06 10:30:00+00:00,Match Odds,L Cilekova,M Bondarenko,Sebastian Baez,Rinky Hijikata,Sebastian Baez,,,,
