snapshot_date,match_date,winner,loser,player_1,player_2,odds_player_1,odds_player_2,implied_prob_1,implied_prob_2,bookmaker,actual_winner,p1_is_winner,p2_is_winner
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.38,0.3333333333333333,0.7246376811594204,TopSport,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.4,0.3333333333333333,0.7142857142857143,BetRivers,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.9,1.4,0.3448275862068966,0.7142857142857143,Coral,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.0,1.39,0.3333333333333333,0.7194244604316548,Marathon Bet,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.11,1.4,0.3215434083601286,0.7142857142857143,BetOnline.ag,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,2.9,1.4,0.3448275862068966,0.7142857142857143,BetMGM,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.25,1.43,0.3076923076923077,0.6993006993006994,Matchbook,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.11,1.4,0.3215434083601286,0.7142857142857143,LowVig.ag,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.25,1.42,0.3076923076923077,0.7042253521126761,Betfair,Radu Albot,False,True
2023-05-28,2023-05-29,Radu Albot,Patrick Kypson,Patrick Kypson,Radu Albot,3.1,1.36,0.3225806451612903,0.7352941176470588,William Hill,Radu Albot,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.04,0.5617977528089888,0.4901960784313725,Unibet,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.81,2.13,0.5524861878453039,0.4694835680751174,Pinnacle,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.04,0.5617977528089888,0.4901960784313725,Unibet,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.72,1.96,0.5813953488372093,0.5102040816326531,LeoVegas,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.04,0.5617977528089888,0.4901960784313725,Unibet,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.01,0.5617977528089888,0.4975124378109453,BlueBet,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.75,2.05,0.5714285714285714,0.4878048780487805,Neds,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.04,0.5617977528089888,0.4901960784313725,BetRivers,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.01,0.5617977528089888,0.4975124378109453,MyBookie.ag,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.04,0.5617977528089888,0.4901960784313725,Unibet,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.78,2.04,0.5617977528089888,0.4901960784313725,Barstool Sportsbook,Tallon Griekspoor,False,True
2023-05-28,2023-05-29,Tallon Griekspoor,Pedro Martinez,Pedro Martinez,Tallon Griekspoor,1.77,2.05,0.5649717514124294,0.4878048780487805,LiveScore Bet,Tallon Griekspoor,False,True
