tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,match_date,market_id,market_time,market_name,runner_1,runner_2,player_1,player_2,actual_winner,odds_player_1,odds_player_2
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587118,2023-01-16 01:45:00+00:00,Match Odds,Talia Gibson,Clara Burel,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.20858711,2023-01-16 00:10:00+00:00,Match Odds,Polina Kudermetova,Olivia Gadecki,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587078,2023-01-16 04:00:00+00:00,Match Odds,Barbora Krejcikova,Sara Bejlek,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587082,2023-01-16 04:05:00+00:00,Match Odds,Brenda Fruhvirtova,Aliaksandra Sasnovich,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587086,2023-01-16 00:05:00+00:00,Match Odds,Cristina Bucsa,Eva Lys,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587122,2023-01-16 02:35:00+00:00,Match Odds,Lesia Tsurenko,Karolina Muchova,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587094,2023-01-16 06:00:00+00:00,Match Odds,Kaja Juvan,Selena Janicijevic,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587162,2023-01-16 03:20:00+00:00,Match Odds,Coco Vandeweghe,Anhelina Kalinina,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208587102,2023-01-16 00:10:00+00:00,Match Odds,Kristina Kucova,Diana Shnaider,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208575164,2023-01-16 00:10:00+00:00,Match Odds,Oscar Otte,Juncheng Shang,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208575172,2023-01-16 05:00:00+00:00,Match Odds,Jaume Munar,Dalibor Svrcina,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208575045,2023-01-16 06:50:00+00:00,Match Odds,Yannick Hanfmann,Rinky Hijikata,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208575421,2023-01-16 00:05:00+00:00,Match Odds,Yosuke Watanuki,Arthur Rinderknech,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208575414,2023-01-16 02:15:00+00:00,Match Odds,Tallon Griekspoor,Pavel Kotov,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208575026,2023-01-16 04:10:00+00:00,Match Odds,Ernesto Escobedo,Taro Daniel,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208660121,2023-01-16 06:45:00+00:00,Match Odds,Laura Pigossi,Catherine Mcnally,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208660129,2023-01-16 06:30:00+00:00,Match Odds,Leolia Jeanjean,Nadia Podoroska,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208675242,2023-01-16 07:48:00+00:00,Match Odds,Sho Shimabukuro,Mats Moraing,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208675354,2023-01-16 06:40:00+00:00,Match Odds,Seong-chan Hong,Kasidit Samrej,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208675497,2023-01-16 06:31:00+00:00,Match Odds,Yuttana Charoenphon,Michael Geerts,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208675495,2023-01-16 08:21:00+00:00,Match Odds,Nam Hoang Ly,Nicholas David Ionel,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208675624,2023-01-16 07:17:00+00:00,Match Odds,Evan Furness,Kacper Zuk,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208688929,2023-01-16 17:15:00+00:00,Match Odds,Gianluca Mager,Lukas Rosol,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208689588,2023-01-16 13:42:00+00:00,Match Odds,Riccardo Bonadio,Manuel Guinard,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208689674,2023-01-16 15:28:00+00:00,Match Odds,Kaichi Uchida,Benoit Paire,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208689463,2023-01-16 16:03:00+00:00,Match Odds,Fabian Marozsan,Alejandro Moro Canas,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208696346,2023-01-16 17:50:00+00:00,Match Odds,Timo Stodder,Renzo Olivo,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208696477,2023-01-16 17:11:00+00:00,Match Odds,Francisco Comesana,Mariano Navone,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208749799,2023-01-16 19:30:00+00:00,Match Odds,G Maassen,A Mendoza,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.20874989,2023-01-16 23:00:00+00:00,Match Odds,I Buse,E Orozco Rangel,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208750075,2023-01-16 19:30:00+00:00,Match Odds,C Heaney-secord,A Aney,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208750076,2023-01-16 19:01:00+00:00,Match Odds,M Drinic,S Santibanez,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208710867,2023-01-16 02:53:00+00:00,Match Odds,Makoto Ochi,Stuart Parker,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208711587,2023-01-16 02:56:00+00:00,Match Odds,Dominik Palan,Vladyslav Orlov,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208714754,2023-01-16 06:09:00+00:00,Match Odds,Jakub Mensik,Giovanni Fonio,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208717768,2023-01-16 12:05:00+00:00,Match Odds,Christian Harrison,Ernests Gulbis,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208719691,2023-01-16 09:50:00+00:00,Match Odds,Daniel Merida,Mate Valkusz,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208720986,2023-01-16 12:48:00+00:00,Match Odds,Murkel Dellien,Moez Echargui,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208721812,2023-01-16 11:34:00+00:00,Match Odds,Jay Clarke,Lucas Gerch,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208722484,2023-01-16 12:49:00+00:00,Match Odds,Gonzalo Villanueva,Edoardo Lavagno,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208723038,2023-01-16 12:45:00+00:00,Match Odds,Arklon Huertas Del Pino,Andrey Chepelev,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208723155,2023-01-16 12:08:00+00:00,Match Odds,Ulises Blanch,Giovanni Mpetshi Perric,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208723546,2023-01-16 15:18:00+00:00,Match Odds,Orlando Luz,Thiago Seyboth Wild,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.20873041,2023-01-16 14:49:00+00:00,Match Odds,Yunseong Chung,Carlos Sanchez Jover,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208730691,2023-01-16 15:07:00+00:00,Match Odds,Oleg Prihodko,Juan Pablo Paz,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208741486,2023-01-16 06:37:41+00:00,Match Odds,D Lodikova,P Bartha,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.20875649,2023-01-16 14:30:00+00:00,Match Odds,A Candiotto,M Portillo Ramirez,Rafael Nadal,Jack Draper,Rafael Nadal,,
2023-580,Australian Open,Hard,128,G,2023-01-16,100,104745,1.0,,Rafael Nadal,L,185.0,ESP,36.6,207733,,,Jack Draper,L,193.0,GBR,21.0,7-5 2-6 6-4 6-1,5,R128,221.0,6.0,3.0,119.0,78.0,57.0,21.0,19.0,7.0,11.0,13.0,3.0,115.0,67.0,42.0,27.0,18.0,6.0,12.0,2.0,5770.0,38.0,1020.0,2023-01-16,1.208755774,2023-01-16 16:09:25+00:00,Match Odds,K Quevedo,E Lechemia,Rafael Nadal,Jack Draper,Rafael Nadal,,
